group_var,ep_id,ep_country,ep_main_act,ep_clustered,activity_uuid_product_uuid,multi_match,completion
"glass, blown-.-austria-.-manufacturer/ producer",29115f9fe730479ca6adda8ac702df8eccc19402,austria,manufacturer/ producer,"glass, blown",1ac8b3a8-5813-5fc5-9efe-a7d53c6b081c_de2715c2-36f5-433f-9aa1-0f1177c37690,False,medium
"glass, blown-.-france-.-manufacturer/ producer",29115f9fe730479ca6adda8ac702df8eccc19402,france,manufacturer/ producer,"glass, blown",1ac8b3a8-5813-5fc5-9efe-a7d53c6b081c_de2715c2-36f5-433f-9aa1-0f1177c37690,False,medium
"glass, blown-.-spain-.-manufacturer/ producer",29115f9fe730479ca6adda8ac702df8eccc19402,spain,manufacturer/ producer,"glass, blown",1ac8b3a8-5813-5fc5-9efe-a7d53c6b081c_de2715c2-36f5-433f-9aa1-0f1177c37690,False,medium
"glass, blown-.-germany-.-manufacturer/ producer",29115f9fe730479ca6adda8ac702df8eccc19402,germany,manufacturer/ producer,"glass, blown",7aea6ad9-4402-580d-8ba6-b3b02f694148_de2715c2-36f5-433f-9aa1-0f1177c37690,False,medium
"glass, blown-.-spain-.-agent/ representative",29115f9fe730479ca6adda8ac702df8eccc19402,spain,agent/ representative,"glass, blown",b50083bc-9908-546a-a55c-8b7e596c7561_de2715c2-36f5-433f-9aa1-0f1177c37690,False,medium
fabrics-.-austria-.-manufacturer/ producer,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,austria,manufacturer/ producer,fabrics,51d2ec66-4438-5053-8547-734eba733f31_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-france-.-manufacturer/ producer,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,france,manufacturer/ producer,fabrics,51d2ec66-4438-5053-8547-734eba733f31_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-germany-.-manufacturer/ producer,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,germany,manufacturer/ producer,fabrics,51d2ec66-4438-5053-8547-734eba733f31_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-netherlands-.-manufacturer/ producer,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,netherlands,manufacturer/ producer,fabrics,51d2ec66-4438-5053-8547-734eba733f31_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-spain-.-manufacturer/ producer,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,spain,manufacturer/ producer,fabrics,51d2ec66-4438-5053-8547-734eba733f31_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-germany-.-wholesaler,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,germany,wholesaler,fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-germany-.-distributor,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,germany,distributor,fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-austria-.-distributor,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,austria,distributor,fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-austria-.-wholesaler,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,austria,wholesaler,fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-spain-.-distributor,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,spain,distributor,fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
fabrics-.-france-.-wholesaler,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,france,wholesaler,fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
yarns-.-austria-.-manufacturer/ producer,05717e8c19e1e1188aacc535237a09181a431a50,austria,manufacturer/ producer,yarns,9b1438f0-6096-531c-be3b-bdc038caa440_6f179f71-33ce-4845-842f-bc7ae0bc1efe,False,medium
yarns-.-france-.-manufacturer/ producer,05717e8c19e1e1188aacc535237a09181a431a50,france,manufacturer/ producer,yarns,9b1438f0-6096-531c-be3b-bdc038caa440_6f179f71-33ce-4845-842f-bc7ae0bc1efe,False,medium
yarns-.-germany-.-manufacturer/ producer,05717e8c19e1e1188aacc535237a09181a431a50,germany,manufacturer/ producer,yarns,9b1438f0-6096-531c-be3b-bdc038caa440_6f179f71-33ce-4845-842f-bc7ae0bc1efe,False,medium
yarns-.-spain-.-manufacturer/ producer,05717e8c19e1e1188aacc535237a09181a431a50,spain,manufacturer/ producer,yarns,9b1438f0-6096-531c-be3b-bdc038caa440_6f179f71-33ce-4845-842f-bc7ae0bc1efe,False,medium
yarns-.-germany-.-wholesaler,05717e8c19e1e1188aacc535237a09181a431a50,germany,wholesaler,yarns,3441f4cc-d41c-5d38-94fc-c7430d437b87_6f179f71-33ce-4845-842f-bc7ae0bc1efe,False,medium
yarns-.-germany-.-distributor,05717e8c19e1e1188aacc535237a09181a431a50,germany,distributor,yarns,3441f4cc-d41c-5d38-94fc-c7430d437b87_6f179f71-33ce-4845-842f-bc7ae0bc1efe,False,medium
yarns-.-austria-.-distributor,05717e8c19e1e1188aacc535237a09181a431a50,austria,distributor,yarns,3441f4cc-d41c-5d38-94fc-c7430d437b87_6f179f71-33ce-4845-842f-bc7ae0bc1efe,False,medium
yarns-.-austria-.-wholesaler,05717e8c19e1e1188aacc535237a09181a431a50,austria,wholesaler,yarns,3441f4cc-d41c-5d38-94fc-c7430d437b87_6f179f71-33ce-4845-842f-bc7ae0bc1efe,False,medium
decorative fabrics-.-austria-.-manufacturer/ producer,593b393b5cf9909f1527e384e3d93c5a188e2ad5,austria,manufacturer/ producer,decorative fabrics,51d2ec66-4438-5053-8547-734eba733f31_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
decorative fabrics-.-germany-.-manufacturer/ producer,593b393b5cf9909f1527e384e3d93c5a188e2ad5,germany,manufacturer/ producer,decorative fabrics,51d2ec66-4438-5053-8547-734eba733f31_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
decorative fabrics-.-spain-.-manufacturer/ producer,593b393b5cf9909f1527e384e3d93c5a188e2ad5,spain,manufacturer/ producer,decorative fabrics,51d2ec66-4438-5053-8547-734eba733f31_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
decorative fabrics-.-germany-.-wholesaler,593b393b5cf9909f1527e384e3d93c5a188e2ad5,germany,wholesaler,decorative fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
decorative fabrics-.-germany-.-distributor,593b393b5cf9909f1527e384e3d93c5a188e2ad5,germany,distributor,decorative fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
decorative fabrics-.-austria-.-distributor,593b393b5cf9909f1527e384e3d93c5a188e2ad5,austria,distributor,decorative fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
decorative fabrics-.-austria-.-wholesaler,593b393b5cf9909f1527e384e3d93c5a188e2ad5,austria,wholesaler,decorative fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
decorative fabrics-.-france-.-distributor,593b393b5cf9909f1527e384e3d93c5a188e2ad5,france,distributor,decorative fabrics,e95aea8c-d122-5ae5-8275-5680d2f59930_a5a519f2-dd62-4359-a04e-7c7f80ff1a49,False,medium
cattle-.-austria-.-manufacturer/ producer,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,austria,manufacturer/ producer,cattle,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-france-.-manufacturer/ producer,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,france,manufacturer/ producer,cattle,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-germany-.-manufacturer/ producer,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,germany,manufacturer/ producer,cattle,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-netherlands-.-manufacturer/ producer,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,netherlands,manufacturer/ producer,cattle,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-spain-.-manufacturer/ producer,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,spain,manufacturer/ producer,cattle,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-austria-.-distributor,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,austria,distributor,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-austria-.-wholesaler,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,austria,wholesaler,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-france-.-distributor,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,france,distributor,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-france-.-wholesaler,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,france,wholesaler,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-germany-.-distributor,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,germany,distributor,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-germany-.-wholesaler,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,germany,wholesaler,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-germany-.-retailer,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,germany,retailer,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-netherlands-.-wholesaler,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,netherlands,wholesaler,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-spain-.-distributor,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,spain,distributor,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
cattle-.-spain-.-wholesaler,7ba71faedbd3bd02d894d31fb584a7217f7a20e1,spain,wholesaler,cattle,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,high
pigs-.-austria-.-manufacturer/ producer,51e4841a9d729970415c0935dcacfe1b5cd5b188,austria,manufacturer/ producer,pigs,3e845735-97c0-5eab-90cc-cdba6fd3d4d6_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-france-.-manufacturer/ producer,51e4841a9d729970415c0935dcacfe1b5cd5b188,france,manufacturer/ producer,pigs,3e845735-97c0-5eab-90cc-cdba6fd3d4d6_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-germany-.-manufacturer/ producer,51e4841a9d729970415c0935dcacfe1b5cd5b188,germany,manufacturer/ producer,pigs,3e845735-97c0-5eab-90cc-cdba6fd3d4d6_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-netherlands-.-manufacturer/ producer,51e4841a9d729970415c0935dcacfe1b5cd5b188,netherlands,manufacturer/ producer,pigs,3e845735-97c0-5eab-90cc-cdba6fd3d4d6_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-spain-.-manufacturer/ producer,51e4841a9d729970415c0935dcacfe1b5cd5b188,spain,manufacturer/ producer,pigs,3e845735-97c0-5eab-90cc-cdba6fd3d4d6_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-germany-.-wholesaler,51e4841a9d729970415c0935dcacfe1b5cd5b188,germany,wholesaler,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-germany-.-distributor,51e4841a9d729970415c0935dcacfe1b5cd5b188,germany,distributor,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-germany-.-retailer,51e4841a9d729970415c0935dcacfe1b5cd5b188,germany,retailer,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-austria-.-wholesaler,51e4841a9d729970415c0935dcacfe1b5cd5b188,austria,wholesaler,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-austria-.-distributor,51e4841a9d729970415c0935dcacfe1b5cd5b188,austria,distributor,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-spain-.-distributor,51e4841a9d729970415c0935dcacfe1b5cd5b188,spain,distributor,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-spain-.-wholesaler,51e4841a9d729970415c0935dcacfe1b5cd5b188,spain,wholesaler,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-spain-.-agent/ representative,51e4841a9d729970415c0935dcacfe1b5cd5b188,spain,agent/ representative,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-netherlands-.-wholesaler,51e4841a9d729970415c0935dcacfe1b5cd5b188,netherlands,wholesaler,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-netherlands-.-distributor,51e4841a9d729970415c0935dcacfe1b5cd5b188,netherlands,distributor,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
pigs-.-france-.-wholesaler,51e4841a9d729970415c0935dcacfe1b5cd5b188,france,wholesaler,pigs,6f3fb8b1-931f-5f5e-9877-da0173620086_b458d873-946b-468f-b6bf-cdfdf6e0164f,False,high
sheep-.-austria-.-manufacturer/ producer,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,austria,manufacturer/ producer,sheep,f380ccc3-e4b4-57c8-8051-3e39a9ab4528_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-france-.-manufacturer/ producer,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,france,manufacturer/ producer,sheep,f380ccc3-e4b4-57c8-8051-3e39a9ab4528_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-germany-.-manufacturer/ producer,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,germany,manufacturer/ producer,sheep,f380ccc3-e4b4-57c8-8051-3e39a9ab4528_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-netherlands-.-manufacturer/ producer,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,netherlands,manufacturer/ producer,sheep,f380ccc3-e4b4-57c8-8051-3e39a9ab4528_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-spain-.-manufacturer/ producer,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,spain,manufacturer/ producer,sheep,f380ccc3-e4b4-57c8-8051-3e39a9ab4528_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-germany-.-wholesaler,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,germany,wholesaler,sheep,b2eee290-0481-57db-bba2-d6b61e228531_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-spain-.-wholesaler,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,spain,wholesaler,sheep,b2eee290-0481-57db-bba2-d6b61e228531_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-spain-.-distributor,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,spain,distributor,sheep,b2eee290-0481-57db-bba2-d6b61e228531_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-france-.-agent/ representative,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,france,agent/ representative,sheep,b2eee290-0481-57db-bba2-d6b61e228531_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-france-.-distributor,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,france,distributor,sheep,b2eee290-0481-57db-bba2-d6b61e228531_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
sheep-.-france-.-wholesaler,6525f2e663e8d223c2f9041fefdf2dba6ca70d63,france,wholesaler,sheep,b2eee290-0481-57db-bba2-d6b61e228531_2a80aed2-53c0-4eaa-bae1-829394a7cb32,False,high
flour-.-austria-.-manufacturer/ producer,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,austria,manufacturer/ producer,flour,03dd1e5c-4358-5ffc-9437-29ae7fb275f1_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-france-.-manufacturer/ producer,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,france,manufacturer/ producer,flour,03dd1e5c-4358-5ffc-9437-29ae7fb275f1_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-germany-.-manufacturer/ producer,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,germany,manufacturer/ producer,flour,03dd1e5c-4358-5ffc-9437-29ae7fb275f1_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-netherlands-.-manufacturer/ producer,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,netherlands,manufacturer/ producer,flour,03dd1e5c-4358-5ffc-9437-29ae7fb275f1_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-spain-.-manufacturer/ producer,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,spain,manufacturer/ producer,flour,03dd1e5c-4358-5ffc-9437-29ae7fb275f1_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-austria-.-distributor,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,austria,distributor,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-austria-.-wholesaler,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,austria,wholesaler,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-france-.-distributor,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,france,distributor,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-france-.-wholesaler,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,france,wholesaler,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-germany-.-distributor,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,germany,distributor,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-germany-.-wholesaler,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,germany,wholesaler,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-germany-.-retailer,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,germany,retailer,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-netherlands-.-distributor,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,netherlands,distributor,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-netherlands-.-wholesaler,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,netherlands,wholesaler,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
flour-.-spain-.-wholesaler,3bcfa747d1716cbd66ec33d9f80ee435b5b13014,spain,wholesaler,flour,ccf439df-d006-57a4-92db-debd481d7b07_5e5e458a-c9d5-4bce-80d2-3633fb8fd0c7,False,medium
livestock-.-austria-.-manufacturer/ producer,6285a5ff7d3f11b853e9ce207952df30f3e99321,austria,manufacturer/ producer,livestock,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-france-.-manufacturer/ producer,6285a5ff7d3f11b853e9ce207952df30f3e99321,france,manufacturer/ producer,livestock,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-germany-.-manufacturer/ producer,6285a5ff7d3f11b853e9ce207952df30f3e99321,germany,manufacturer/ producer,livestock,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-netherlands-.-manufacturer/ producer,6285a5ff7d3f11b853e9ce207952df30f3e99321,netherlands,manufacturer/ producer,livestock,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-spain-.-manufacturer/ producer,6285a5ff7d3f11b853e9ce207952df30f3e99321,spain,manufacturer/ producer,livestock,5e736337-12d8-589b-a985-7b0b69edaf51_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-austria-.-wholesaler,6285a5ff7d3f11b853e9ce207952df30f3e99321,austria,wholesaler,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-austria-.-agent/ representative,6285a5ff7d3f11b853e9ce207952df30f3e99321,austria,agent/ representative,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-france-.-distributor,6285a5ff7d3f11b853e9ce207952df30f3e99321,france,distributor,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-france-.-wholesaler,6285a5ff7d3f11b853e9ce207952df30f3e99321,france,wholesaler,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-germany-.-wholesaler,6285a5ff7d3f11b853e9ce207952df30f3e99321,germany,wholesaler,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-germany-.-distributor,6285a5ff7d3f11b853e9ce207952df30f3e99321,germany,distributor,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-germany-.-agent/ representative,6285a5ff7d3f11b853e9ce207952df30f3e99321,germany,agent/ representative,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-netherlands-.-distributor,6285a5ff7d3f11b853e9ce207952df30f3e99321,netherlands,distributor,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-netherlands-.-wholesaler,6285a5ff7d3f11b853e9ce207952df30f3e99321,netherlands,wholesaler,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-netherlands-.-retailer,6285a5ff7d3f11b853e9ce207952df30f3e99321,netherlands,retailer,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-spain-.-distributor,6285a5ff7d3f11b853e9ce207952df30f3e99321,spain,distributor,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
livestock-.-spain-.-wholesaler,6285a5ff7d3f11b853e9ce207952df30f3e99321,spain,wholesaler,livestock,6c5d6c6a-2019-546d-a787-2ab47ebd2705_49719318-578e-40fe-b359-0780c8df9221,False,medium
sugar-.-austria-.-manufacturer/ producer,30eef85dfdd3282c8738940920a705d71a465306,austria,manufacturer/ producer,sugar,e040d143-63b9-5af6-ab15-fa4bc362f92f_601aa448-72b2-4c2c-a05a-e185516d62a1,False,high
sugar-.-france-.-manufacturer/ producer,30eef85dfdd3282c8738940920a705d71a465306,france,manufacturer/ producer,sugar,e040d143-63b9-5af6-ab15-fa4bc362f92f_601aa448-72b2-4c2c-a05a-e185516d62a1,False,high
sugar-.-germany-.-manufacturer/ producer,30eef85dfdd3282c8738940920a705d71a465306,germany,manufacturer/ producer,sugar,e040d143-63b9-5af6-ab15-fa4bc362f92f_601aa448-72b2-4c2c-a05a-e185516d62a1,False,high
sugar-.-netherlands-.-manufacturer/ producer,30eef85dfdd3282c8738940920a705d71a465306,netherlands,manufacturer/ producer,sugar,e040d143-63b9-5af6-ab15-fa4bc362f92f_601aa448-72b2-4c2c-a05a-e185516d62a1,False,high
sugar-.-spain-.-manufacturer/ producer,30eef85dfdd3282c8738940920a705d71a465306,spain,manufacturer/ producer,sugar,e040d143-63b9-5af6-ab15-fa4bc362f92f_601aa448-72b2-4c2c-a05a-e185516d62a1,False,high
